Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
spambase.csv,CL,1,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.95010846,0.936842105,0.063157895,0.941798942,0.985366091,0.967503547,30.0731132,0.015143976
spambase.csv,CL,2,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.954347826,0.935,0.065,0.958974359,0.983807692,0.972113658,29.07910943,0.019515079
spambase.csv,CL,3,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.941304348,0.895061728,0.104938272,0.935483871,0.97233615,0.969078077,36.48843527,0.017315927
spambase.csv,CL,4,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.945652174,0.933701657,0.066298343,0.928571429,0.98396998,0.9714972,40.64816523,0.015178452
spambase.csv,CL,5,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.947826087,0.902439024,0.097560976,0.948717949,0.98598179,0.979103122,39.25343037,0.015180526
spambase.csv,CL,6,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.954347826,0.919786096,0.080213904,0.966292135,0.982027776,0.981356299,38.62696767,0.023833047
spambase.csv,CL,7,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.963043478,0.940298507,0.059701493,0.974226804,0.994871204,0.993500818,39.63317394,0.026017687
spambase.csv,CL,8,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.952173913,0.920454545,0.079545455,0.952941176,0.98993678,0.985733457,39.36674309,0.017343915
spambase.csv,CL,9,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.960869565,0.921052632,0.078947368,0.95890411,0.986778025,0.982985598,38.46241713,0.019510933
spambase.csv,CL,10,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.932608696,0.87,0.13,0.972067039,0.983307692,0.982511504,37.78089428,0.019510933
acute-inflammation.csv,CL,1,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",1,1,0,1,1,1,12.69336605,0.332335631
acute-inflammation.csv,CL,2,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",1,1,0,1,1,1,12.38266468,0.249842803
acute-inflammation.csv,CL,3,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,12.20745921,0.415623188
acute-inflammation.csv,CL,4,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,8.875336885,0.332494577
acute-inflammation.csv,CL,5,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,10.47163582,0.49863259
acute-inflammation.csv,CL,6,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,13.79811835,0.498751799
acute-inflammation.csv,CL,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,12.74575233,0.582118829
acute-inflammation.csv,CL,8,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,13.41354942,0.748137633
acute-inflammation.csv,CL,9,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",1,1,0,1,1,1,11.97089195,0.249405702
acute-inflammation.csv,CL,10,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,8.745570183,0.332196554
acute-nephritis.csv,CL,1,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,12.86632299,0.498493512
acute-nephritis.csv,CL,2,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,12.56984782,0.33245484
acute-nephritis.csv,CL,3,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,9.303213358,0.335077445
acute-nephritis.csv,CL,4,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,9.17306757,0.415643056
acute-nephritis.csv,CL,5,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,8.780213594,0.664830208
acute-nephritis.csv,CL,6,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,8.85173583,0.332355499
acute-nephritis.csv,CL,7,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",1,1,0,1,1,1,10.57178521,0.664889812
acute-nephritis.csv,CL,8,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,10.90289736,0.498751799
acute-nephritis.csv,CL,9,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,10.4227035,0.41560332
acute-nephritis.csv,CL,10,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",1,1,0,1,1,1,10.42191458,0.332732995
bank.csv,CL,1,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.883002208,0.215686275,0.784313725,0.458333333,0.893620135,0.485107964,19.97312975,0.01317039
bank.csv,CL,2,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.884955752,0.275862069,0.724137931,0.615384615,0.879704183,0.481872408,20.28215122,0.004413381
bank.csv,CL,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.909292035,0.25,0.75,0.476190476,0.866626214,0.376667224,19.96132851,0.013239616
bank.csv,CL,4,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.900442478,0.301886792,0.698113208,0.666666667,0.827256821,0.447311825,21.113379,0.004420238
bank.csv,CL,5,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.915929204,0.37254902,0.62745098,0.76,0.885555719,0.576869524,21.19158268,0.004416546
bank.csv,CL,6,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.898230088,0.139534884,0.860465116,0.4,0.844828567,0.321859598,22.10110331,0.01106642
bank.csv,CL,7,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.876106195,0.216666667,0.783333333,0.590909091,0.887585034,0.51957791,20.27360821,0.004410216
bank.csv,CL,8,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.880530973,0.310344828,0.689655172,0.5625,0.885655522,0.490864711,20.38285685,0.011030024
bank.csv,CL,9,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.900442478,0.265306122,0.734693878,0.590909091,0.905150149,0.514184904,21.53259277,0.004423403
bank.csv,CL,10,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.887168142,0.293103448,0.706896552,0.62962963,0.893466655,0.538237662,20.67237997,0.006626665
breast-cancer-wisc.csv,CL,1,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.957142857,0.952380952,0.047619048,0.909090909,0.986394558,0.954244183,12.69495058,0.057074002
breast-cancer-wisc.csv,CL,2,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.957142857,0.925925926,0.074074074,0.961538462,0.989233419,0.978684325,12.07194877,0.056975228
breast-cancer-wisc.csv,CL,3,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.928571429,0.892857143,0.107142857,0.925925926,0.969812925,0.960809639,11.91608596,0.056995664
breast-cancer-wisc.csv,CL,4,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.985714286,1,0,0.96875,0.990901572,0.984063009,12.03924227,0.078647477
breast-cancer-wisc.csv,CL,5,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.985714286,1,0,0.958333333,0.998612396,0.996298047,12.62874913,0.128272602
breast-cancer-wisc.csv,CL,6,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.985714286,1,0,0.962962963,0.995192308,0.99053469,12.12626457,0.057009288
breast-cancer-wisc.csv,CL,7,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.971428571,0.958333333,0.041666667,0.958333333,0.998188406,0.996597222,11.83409667,0.056988852
breast-cancer-wisc.csv,CL,8,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.985714286,0.947368421,0.052631579,1,0.999484004,0.997368421,12.16221476,0.042728015
breast-cancer-wisc.csv,CL,9,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.985714286,1,0,0.952380952,0.997,0.992606516,11.92856789,0.056992258
breast-cancer-wisc.csv,CL,10,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.956521739,0.909090909,0.090909091,0.952380952,0.996615087,0.99152037,12.60039997,0.043361083
breast-cancer-wisc-diag.csv,CL,1,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.877192982,0.952380952,0.047619048,0.769230769,0.962962963,0.955752476,12.80456495,0.034988972
breast-cancer-wisc-diag.csv,CL,2,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.912280702,0.866666667,0.133333333,0.962962963,0.99382716,0.993231086,11.97272801,0.112876557
breast-cancer-wisc-diag.csv,CL,3,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.98245614,0.952380952,0.047619048,1,1,1,11.15263414,0.244952085
breast-cancer-wisc-diag.csv,CL,4,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.947368421,0.8125,0.1875,1,0.956554878,0.95504386,10.97152638,0.087512167
breast-cancer-wisc-diag.csv,CL,5,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.964912281,0.882352941,0.117647059,1,0.983823529,0.973434535,11.09506416,0.069777171
breast-cancer-wisc-diag.csv,CL,6,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.964912281,0.954545455,0.045454545,0.954545455,0.998051948,0.9959576,11.67294335,0.035009886
breast-cancer-wisc-diag.csv,CL,7,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.947368421,0.913043478,0.086956522,0.954545455,0.99488491,0.991360089,22.50745225,0.069994675
breast-cancer-wisc-diag.csv,CL,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.98245614,0.954545455,0.045454545,1,0.999350649,0.998023715,20.37706995,0.098282831
breast-cancer-wisc-diag.csv,CL,9,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.98245614,0.966666667,0.033333333,1,1,1,21.4728992,0.140286328
breast-cancer-wisc-diag.csv,CL,10,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",1,1,0,1,1,1,20.4781878,0.090258462
chess-krvkp.csv,CL,1,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.99375,0.994413408,0.005586592,0.994413408,0.999128333,0.999254925,17.92110348,0.027403235
chess-krvkp.csv,CL,2,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.9875,0.993506494,0.006493506,0.980769231,0.996166484,0.991772955,19.07260442,0.006659329
chess-krvkp.csv,CL,3,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.978125,0.964285714,0.035714286,0.993865031,0.999373434,0.999448858,20.92901778,0.0297755
chess-krvkp.csv,CL,4,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.9875,0.988636364,0.011363636,0.988636364,0.999684343,0.999743891,30.88188553,0.012555718
chess-krvkp.csv,CL,5,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.99375,1,0,0.986577181,0.999508474,0.999347807,30.233567,0.089783967
chess-krvkp.csv,CL,6,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.984375,1,0,0.96875,0.999902248,0.999876191,33.01574707,0.017388165
chess-krvkp.csv,CL,7,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.990595611,0.994382022,0.005617978,0.988826816,0.999661328,0.999717867,16.94654655,0.019157942
chess-krvkp.csv,CL,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.990595611,0.993939394,0.006060606,0.987951807,0.999626131,0.999487851,19.72795343,0.006243727
chess-krvkp.csv,CL,9,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.996865204,0.994117647,0.005882353,1,0.999980261,0.9999656,20.82736516,0.030424901
chess-krvkp.csv,CL,10,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.990595611,0.994350282,0.005649718,0.988764045,0.99976128,0.999814763,19.05313897,0.018278259
congressional-voting.csv,CL,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.568181818,0.125,0.875,0.285714286,0.647321429,0.46363417,12.54882789,0.08042834
congressional-voting.csv,CL,2,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.590909091,0.058823529,0.941176471,0.333333333,0.594771242,0.438768383,13.11814404,0.125055963
congressional-voting.csv,CL,3,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.590909091,0.105263158,0.894736842,0.666666667,0.511578947,0.481966375,12.55996251,0.045348297
congressional-voting.csv,CL,4,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.590909091,0.222222222,0.777777778,0.5,0.700854701,0.524849809,12.19022131,0.022725625
congressional-voting.csv,CL,5,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.613636364,0.0625,0.9375,0.333333333,0.681919643,0.482723577,14.17076802,0.08496913
congressional-voting.csv,CL,6,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.604651163,0.058823529,0.941176471,0.5,0.668552036,0.516832555,12.48481989,0.023193138
congressional-voting.csv,CL,7,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.674418605,0.153846154,0.846153846,0.4,0.497435897,0.306149069,11.84478831,0.115006469
congressional-voting.csv,CL,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.651162791,0,1,0,0.528225806,0.310991369,11.80912066,0.031643136
congressional-voting.csv,CL,9,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.581395349,0.181818182,0.818181818,1,0.770562771,0.740815864,12.68709493,0.07005625
congressional-voting.csv,CL,10,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.534883721,0.166666667,0.833333333,0.375,0.617777778,0.53978009,12.92425156,0.090915103
planning.csv,CL,1,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.736842105,0.166666667,0.833333333,1,0.551282051,0.548125486,10.79841375,0.209984026
planning.csv,CL,2,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.526315789,0.166666667,0.833333333,0.2,0.256410256,0.277614379,10.1733129,0.157594681
planning.csv,CL,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.722222222,0,1,0,0.633928571,0.3625,10.994555,0.387854046
planning.csv,CL,4,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.777777778,0,1,0,0.383928571,0.215277778,11.26689911,0.110692448
planning.csv,CL,5,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.555555556,0.125,0.875,0.5,0.3875,0.471861645,11.29793763,0.223000844
planning.csv,CL,6,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.5,0,1,0,0.2875,0.369312469,12.02411866,0.173105134
planning.csv,CL,7,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.722222222,0.166666667,0.833333333,1,0.520833333,0.510260981,10.73867369,0.277333789
planning.csv,CL,8,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.833333333,0.333333333,0.666666667,0.5,0.455555556,0.281045752,10.16137815,0.285784403
planning.csv,CL,9,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.888888889,0,1,0,0.264705882,0.066666667,10.7361517,0.110705694
planning.csv,CL,10,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.666666667,0,1,0,0.361111111,0.297222222,11.36412787,0.251889229
statlog-heart_.csv,CL,1,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.740740741,0.727272727,0.272727273,0.666666667,0.8125,0.788770053,12.9990449,0.141293914
statlog-heart_.csv,CL,2,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.925925926,0.909090909,0.090909091,0.909090909,0.960227273,0.959649976,10.14430332,0.147819519
statlog-heart_.csv,CL,3,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.703703704,0.444444444,0.555555556,0.571428571,0.827160494,0.748569024,10.61340237,0.221535012
statlog-heart_.csv,CL,4,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.851851852,0.636363636,0.363636364,1,0.957386364,0.930657222,11.07931089,0.221331914
statlog-heart_.csv,CL,5,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.703703704,0.6,0.4,0.818181818,0.863888889,0.874483926,10.24091983,0.14785484
statlog-heart_.csv,CL,6,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.851851852,0.75,0.25,0.9,0.905555556,0.913445378,10.81397033,0.150609899
statlog-heart_.csv,CL,7,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.814814815,0.785714286,0.214285714,0.846153846,0.848901099,0.886233727,10.59322882,0.184456507
statlog-heart_.csv,CL,8,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.851851852,0.727272727,0.272727273,0.888888889,0.877840909,0.884387352,11.16244364,0.259372923
statlog-heart_.csv,CL,9,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.666666667,0.727272727,0.272727273,0.571428571,0.792613636,0.733655724,10.32869291,0.110758675
statlog-heart_.csv,CL,10,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.888888889,0.866666667,0.133333333,0.928571429,0.986111111,0.986626984,10.27687073,0.095243807
vertebral-column-2clases.csv,CL,1,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.935483871,0.857142857,0.142857143,0.857142857,0.973214286,0.91292517,17.37276006,0.177983315
vertebral-column-2clases.csv,CL,2,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.838709677,0.545454545,0.454545455,1,0.863636364,0.811708026,11.32571149,0.063634688
vertebral-column-2clases.csv,CL,3,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.838709677,0.75,0.25,0.666666667,0.910326087,0.836805556,11.06498623,0.119747654
vertebral-column-2clases.csv,CL,4,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.903225806,0.888888889,0.111111111,0.8,0.97979798,0.965811966,11.4123733,0.162070797
vertebral-column-2clases.csv,CL,5,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.806451613,0.642857143,0.357142857,0.9,0.926470588,0.924906326,11.03704548,0.114533209
vertebral-column-2clases.csv,CL,6,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.741935484,0.6,0.4,0.6,0.847619048,0.755786341,11.11885452,0.128661433
vertebral-column-2clases.csv,CL,7,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.774193548,0.642857143,0.357142857,0.818181818,0.915966387,0.882616077,11.70079947,0.062004212
vertebral-column-2clases.csv,CL,8,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.838709677,0.75,0.25,0.818181818,0.958333333,0.929567655,10.77750063,0.270082105
vertebral-column-2clases.csv,CL,9,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.774193548,0.75,0.25,0.545454545,0.845108696,0.653598485,10.56647158,0.158748319
vertebral-column-2clases.csv,CL,10,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.774193548,0.571428571,0.428571429,0.5,0.913690476,0.804112554,10.74678564,0.160986377
ozone.csv,CL,1,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.984251968503937,0.0,1.0,0.0,0.566,0.019243524791959146,27.34669518470764,0.027943783857691005
ozone.csv,CL,2,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.9606299212598425,0.0,1.0,0.0,0.9290983606557377,0.45401002506265664,32.43910479545593,0.03513201015202079
ozone.csv,CL,3,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.9724409448818898,0.0,1.0,0.0,0.863239247311828,0.21050266443967233,38.8654305934906,0.011774498646653543
ozone.csv,CL,4,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.9763779527559056,0.0,1.0,0.0,0.946987951807229,0.1690764790764791,26.363128423690796,0.018642643305260366
ozone.csv,CL,5,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.9448818897637795,0.0,1.0,0.0,0.815625,0.45790076721179074,23.783093452453613,0.045405598137322374
ozone.csv,CL,6,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.9606299212598425,0.0,1.0,0.0,0.8590163934426229,0.1629250068010391,31.423665285110474,0.06122194875882366
ozone.csv,CL,7,"{'n_estimators': 40, 'max_depth': 25, 'criterion': 'gini'}",0.9644268774703557,0.0,1.0,0.0,0.940185830429733,0.25757575757575757,26.997567415237427,0.029590290054502224
ozone.csv,CL,8,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.9762845849802372,0.0,1.0,0.0,0.8153225806451614,0.10900322583037324,22.91698169708252,0.014027116798129477
ozone.csv,CL,9,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.9802371541501976,0.0,1.0,0.0,0.8693548387096774,0.34839701361440495,24.179145574569702,0.003940974299615551
ozone.csv,CL,10,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.9723320158102767,0.0,1.0,0.0,0.7627758420441346,0.2665691595039421,22.310322761535645,0.02370521485098737
breast-cancer.csv,CL,1,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.6896551724137931,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.5227272727272727,0.2871473354231975,13.140264749526978,0.06884542004815464
breast-cancer.csv,CL,2,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.8275862068965517,0.5555555555555556,0.4444444444444444,0.8333333333333334,0.9027777777777778,0.8122895622895624,13.18900442123413,0.6190743939629916
breast-cancer.csv,CL,3,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.6896551724137931,0.3333333333333333,0.6666666666666667,0.5,0.6472222222222221,0.4490435714271165,11.783511400222778,0.06877142807533
breast-cancer.csv,CL,4,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.6551724137931034,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.5583333333333333,0.37851120735928334,13.360196590423584,0.10316125277815194
breast-cancer.csv,CL,5,"{'n_estimators': 20, 'max_depth': 12, 'criterion': 'gini'}",0.6896551724137931,0.5454545454545454,0.4545454545454546,0.6,0.6994949494949495,0.6995440296380735,14.120065212249756,0.13763329078411232
breast-cancer.csv,CL,6,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.6896551724137931,0.2,0.8,0.6666666666666666,0.5605263157894737,0.5017439997949743,13.267850399017334,0.06873032142376077
breast-cancer.csv,CL,7,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.6071428571428571,0.3333333333333333,0.6666666666666667,0.375,0.5087719298245614,0.4299880685464209,13.581372499465942,0.14257431030273438
breast-cancer.csv,CL,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.7142857142857143,0.2857142857142857,0.7142857142857143,0.4,0.7687074829931974,0.5334467120181405,11.53772521018982,0.03566912242344448
breast-cancer.csv,CL,9,"{'n_estimators': 10, 'max_depth': 26, 'criterion': 'entropy'}",0.6071428571428571,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.5234375,0.5224356645981361,12.969823837280273,0.07121052060808454
breast-cancer.csv,CL,10,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.6428571428571429,0.0,1.0,0.0,0.5576923076923077,0.11309523809523808,12.103734016418457,0.17808164869035994
breast-cancer-wisc-prog.csv,CL,1,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.65,0.25,0.75,0.6666666666666666,0.7343749999999999,0.5890151515151515,12.22214651107788,0.1495957374572754
breast-cancer-wisc-prog.csv,CL,2,"{'n_estimators': 30, 'max_depth': 37, 'criterion': 'gini'}",0.8,0.0,1.0,0.0,0.2549019607843137,0.13088235294117648,11.632814168930054,0.14955997467041016
breast-cancer-wisc-prog.csv,CL,3,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.7,0.3333333333333333,0.6666666666666667,1.0,0.9292929292929293,0.8769230769230769,12.198331832885742,0.049817562103271484
breast-cancer-wisc-prog.csv,CL,4,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.8,0.5,0.5,0.5,0.7578125,0.6604166666666667,11.682984828948975,0.0498652458190918
breast-cancer-wisc-prog.csv,CL,5,"{'n_estimators': 40, 'max_depth': 45, 'criterion': 'gini'}",0.75,0.0,1.0,0.0,0.49333333333333323,0.2970588235294117,11.425986051559448,0.1994490623474121
breast-cancer-wisc-prog.csv,CL,6,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.9,0.3333333333333333,0.6666666666666667,1.0,0.5686274509803921,0.4415204678362573,11.600491285324097,0.34908056259155273
breast-cancer-wisc-prog.csv,CL,7,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.9,0.6,0.4,1.0,0.6199999999999999,0.6921052631578948,11.745789289474487,0.09971857070922852
breast-cancer-wisc-prog.csv,CL,8,"{'n_estimators': 10, 'max_depth': 31, 'criterion': 'entropy'}",0.9,0.3333333333333333,0.6666666666666667,1.0,0.6568627450980391,0.4692982456140351,11.853745937347412,0.10030269622802734
breast-cancer-wisc-prog.csv,CL,9,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.8421052631578947,0.0,1.0,0.0,0.5208333333333333,0.18525641025641026,12.332395315170288,0.15730606882195725
breast-cancer-wisc-prog.csv,CL,10,"{'n_estimators': 20, 'max_depth': 16, 'criterion': 'gini'}",0.9473684210526315,0.75,0.25,1.0,0.9416666666666668,0.8611111111111112,9.872233629226685,0.15748174566971626
conn-bench-sonar-mines-rocks.csv,CL,1,"{'n_estimators': 40, 'max_depth': 11, 'criterion': 'entropy'}",0.8571428571428571,0.75,0.25,1.0,0.9351851851851851,0.9524572649572649,11.930063009262085,0.19004231407528832
conn-bench-sonar-mines-rocks.csv,CL,2,"{'n_estimators': 30, 'max_depth': 16, 'criterion': 'entropy'}",0.8095238095238095,0.8333333333333334,0.16666666666666663,0.625,0.9111111111111111,0.8477564102564102,10.229614496231079,0.1898947216215588
conn-bench-sonar-mines-rocks.csv,CL,3,"{'n_estimators': 30, 'max_depth': 27, 'criterion': 'entropy'}",0.8571428571428571,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.9591836734693877,0.9276437847866419,12.511340141296387,0.14247213091169084
